"Rue de la Dranse, Le Fayet d'en Bas, Abondance, Thonon-les-Bains, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74360, France";"46.2804533";"6.7149395"
"154, Rue du Pont Neuf, Alby-sur-Chéran, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74540, France";"45.818757";"6.023889"
"8 RDJ, 8, Rue du Jura, La Martinière, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.19895875";"6.225992652484578"
"Crèche Tintamarre, 27, Rue Jean Jaurès, Le Charlou, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1965171";"6.223871827187192"
"7, Rue de la Paix, Le Charlou, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1954595";"6.222975715346536"
"10, Rue des Négociants, La Martinière, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1942662";"6.2279261"
"La Charoupière, 11, Rue de l'Helvétie, La Martinière, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1935279";"6.225459832780546"
"Rue des Maraîchers, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1894609";"6.2200182"
"Rue de l'Hermitage, Le Charlou, Ambilly, Saint-Julien-en-Genevois, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74100, France";"46.1931752";"6.2160733"
"Route de Ferrières, Zone Commerciale Grand Epagny, Bromines, Sillingy, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74330, France";"45.9474417";"6.0733379"
"Route d'Annecy, Le Pont de Brogny, Pringy, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74370, France";"45.9363136";"6.1227033"
"Rue de la Frasse, Les Éculées, Annecy-le-Vieux, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74940, France";"45.9274733";"6.1534691"
"Chemin de Hautevue, Annecy-le-Vieux, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74940, France";"45.9248484";"6.1539405"
"Rue Louis Armand, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74000, France";"45.9174838";"6.1323102"
"9, Rue des Conflents, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74000, France";"45.9150244";"6.1266775"
"Rue des Champs, Les Pommaries, Annecy-le-Vieux, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74940, France";"45.9124873";"6.14818"
"Le Fournil des Pommaries, 11, Rue des Pommaries, Les Pommaries, Annecy-le-Vieux, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74940, France";"45.9103236";"6.1443471"
"47, Avenue de la Mavéria, Annecy-le-Vieux, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74000, France";"45.91012745";"6.140433449790255"
"Place du Cirque, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74000, France";"45.9086281";"6.137418977211286"
"36, Rue de l'Aérodrome, Le Clos Village, Meythet, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74960, France";"45.9187561";"6.0981527"
"13, Route de Frangy, Meythet, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74960, France";"45.9142982";"6.0913436"
"5, Rue François Vernex, Meythet, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74960, France";"45.9136916";"6.0909057"
"Rue du Vernay, Cran-Gevrier, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74960, France";"45.9085499";"6.1103718"
"7, Rue des Pervenches, Pont de Tasset, Cran-Gevrier, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74960, France";"45.9039241";"6.1008937"
"15, Chemin Falquet, Zone de Vovray, La Tambourne, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74000, France";"45.8875615";"6.1222178"
"Rue Arthur Rimbaud, Seynod, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74600, France";"45.8851362";"6.1038689"
